"url","Date","Title","Link","Actor"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=70&campaign=2016CLINTON&doctype=5000","April 12, 2015","Video Remarks Announcing Candidacy for President","http://www.presidency.ucsb.edu/ws/index.php?pid=110028","Hillary Clinton"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=70&campaign=2016CLINTON&doctype=5000","April 14, 2015","Remarks in a Question and Answer Session at Kirkwood Community College in Cedar Rapids, Iowa","http://www.presidency.ucsb.edu/ws/index.php?pid=110044","Hillary Clinton"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=70&campaign=2016CLINTON&doctype=5000","April 20, 2015","Remarks in Keene, New Hampshire","http://www.presidency.ucsb.edu/ws/index.php?pid=110045","Hillary Clinton"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=70&campaign=2016CLINTON&doctype=5000","April 29, 2015","Address to the David N. Dinkins Leadership & Public Policy Forum at Columbia University in New York City","http://www.presidency.ucsb.edu/ws/index.php?pid=110274","Hillary Clinton"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=70&campaign=2016CLINTON&doctype=5000","May 5, 2015","Remarks at a Roundtable with Young Nevada Residents in Las Vegas, Nevada","http://www.presidency.ucsb.edu/ws/index.php?pid=110272","Hillary Clinton"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=70&campaign=2016CLINTON&doctype=5000","May 18, 2015","Remarks at a Campaign Event in Mason City, Iowa","http://www.presidency.ucsb.edu/ws/index.php?pid=111420","Hillary Clinton"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=70&campaign=2016CLINTON&doctype=5000","May 19, 2015","Remarks in Cedar Falls, Iowa","http://www.presidency.ucsb.edu/ws/index.php?pid=110271","Hillary Clinton"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=70&campaign=2016CLINTON&doctype=5000","May 20, 2015","Remarks in Chicago, Illinois","http://www.presidency.ucsb.edu/ws/index.php?pid=110270","Hillary Clinton"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=70&campaign=2016CLINTON&doctype=5000","May 27, 2015","Remarks to the Democratic Women's Council in Columbia, South Carolina","http://www.presidency.ucsb.edu/ws/index.php?pid=110268","Hillary Clinton"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=70&campaign=2016CLINTON&doctype=5000","June 4, 2015","Remarks at Texas Southern University in Houston","http://www.presidency.ucsb.edu/ws/index.php?pid=110269","Hillary Clinton"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=70&campaign=2016CLINTON&doctype=5000","June 13, 2015","Remarks in a Campaign ""Kickoff"" Speech in New York City","http://www.presidency.ucsb.edu/ws/index.php?pid=110267","Hillary Clinton"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=70&campaign=2016CLINTON&doctype=5000","June 15, 2015","Remarks and a Question and Answer Session at a Campaign Event in Rochester, New Hampshire","http://www.presidency.ucsb.edu/ws/index.php?pid=111419","Hillary Clinton"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=70&campaign=2016CLINTON&doctype=5000","July 12, 2015","Interview with Brianna Keilar of CNN's ""State of the Union""","http://www.presidency.ucsb.edu/ws/index.php?pid=111421","Hillary Clinton"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=70&campaign=2016CLINTON&doctype=5000","July 13, 2015","Remarks at the New School for Social Research in New York City","http://www.presidency.ucsb.edu/ws/index.php?pid=111418","Hillary Clinton"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=70&campaign=2016CLINTON&doctype=5000","September 9, 2015","Remarks and a Question and Answer Session at the Brookings Institution in Washington, DC","http://www.presidency.ucsb.edu/ws/index.php?pid=111417","Hillary Clinton"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=70&campaign=2016CLINTON&doctype=5000","September 17, 2015","Interview with Wolf Blitzer of CNN","http://www.presidency.ucsb.edu/ws/index.php?pid=111422","Hillary Clinton"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=70&campaign=2016CLINTON&doctype=5000","September 20, 2015","Interview with John Dickerson of CBS News ""Face the Nation""","http://www.presidency.ucsb.edu/ws/index.php?pid=111423","Hillary Clinton"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=70&campaign=2016CLINTON&doctype=5000","September 27, 2015","Interview with Chuck Todd of NBC's ""Meet the Press""","http://www.presidency.ucsb.edu/ws/index.php?pid=111424","Hillary Clinton"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=70&campaign=2016CLINTON&doctype=5000","October 4, 2015","Interview with Al Sharpton of MSNBC's ""Politics Nation""","http://www.presidency.ucsb.edu/ws/index.php?pid=111425","Hillary Clinton"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=70&campaign=2016CLINTON&doctype=5000","October 16, 2015","Interview with Jake tapper of CNN","http://www.presidency.ucsb.edu/ws/index.php?pid=111426","Hillary Clinton"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=70&campaign=2016CLINTON&doctype=5000","October 18, 2015","Interview with Jake tapper of CNN's ""State of the Union""","http://www.presidency.ucsb.edu/ws/index.php?pid=111427","Hillary Clinton"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=70&campaign=2016CLINTON&doctype=5000","November 19, 2015","Remarks and a Question and Answer Session at the Council on Foreign Relations in New York City","http://www.presidency.ucsb.edu/ws/index.php?pid=111416","Hillary Clinton"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=70&campaign=2016CLINTON&doctype=5000","December 1, 2015","Interview with Charlie Rose","http://www.presidency.ucsb.edu/ws/index.php?pid=111428","Hillary Clinton"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=70&campaign=2016CLINTON&doctype=5000","December 6, 2015","Interview with George Stephanopoulos of ABC News' ""This Week""","http://www.presidency.ucsb.edu/ws/index.php?pid=111429","Hillary Clinton"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=70&campaign=2016CLINTON&doctype=5000","December 29, 2015","Remarks at a Town Hall Meeting in Portsmouth, New Hampshire","http://www.presidency.ucsb.edu/ws/index.php?pid=111415","Hillary Clinton"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=70&campaign=2016CLINTON&doctype=5000","January 5, 2016","Interview with Chris Matthews of MSNBC","http://www.presidency.ucsb.edu/ws/index.php?pid=111430","Hillary Clinton"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=70&campaign=2016CLINTON&doctype=5000","January 10, 2016","Interview with John Dickerson of CBS News ""Face the Nation""","http://www.presidency.ucsb.edu/ws/index.php?pid=111431","Hillary Clinton"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=70&campaign=2016CLINTON&doctype=5000","January 13, 2016","Interview with Alisyn Camerota of CNN","http://www.presidency.ucsb.edu/ws/index.php?pid=111432","Hillary Clinton"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=70&campaign=2016CLINTON&doctype=5000","January 17, 2016","Interview with George Stephanopoulos of ABC News ""This Week""","http://www.presidency.ucsb.edu/ws/index.php?pid=111433","Hillary Clinton"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=70&campaign=2016CLINTON&doctype=5000","January 17, 2016","Interview with Chuck Todd of NBC News ""Meet the Press""","http://www.presidency.ucsb.edu/ws/index.php?pid=111434","Hillary Clinton"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=70&campaign=2016CLINTON&doctype=5000","January 17, 2016","Interview with Jake tapper of CNN's ""State of the Union""","http://www.presidency.ucsb.edu/ws/index.php?pid=111435","Hillary Clinton"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=70&campaign=2016CLINTON&doctype=5000","January 24, 2016","Interview with Chuck Todd of NBC News ""Meet the Press""","http://www.presidency.ucsb.edu/ws/index.php?pid=111436","Hillary Clinton"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=70&campaign=2016CLINTON&doctype=5000","January 26, 2016","Remarks at a Campaign Rally in Marshalltown, Iowa","http://www.presidency.ucsb.edu/ws/index.php?pid=111414","Hillary Clinton"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=70&campaign=2016CLINTON&doctype=5000","January 27, 2016","Interview with Chris Matthews of MSNBC","http://www.presidency.ucsb.edu/ws/index.php?pid=111594","Hillary Clinton"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=70&campaign=2016CLINTON&doctype=5000","January 31, 2016","Interview with George Stephanopoulos of ABC News ""This Week""","http://www.presidency.ucsb.edu/ws/index.php?pid=111593","Hillary Clinton"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=70&campaign=2016CLINTON&doctype=5000","February 1, 2016","Remarks in Des Moines Following the Iowa Caucus","http://www.presidency.ucsb.edu/ws/index.php?pid=111439","Hillary Clinton"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=70&campaign=2016CLINTON&doctype=5000","February 1, 2016","Interview with Robin Roberts and Jonathan Karl of ABC's ""Good Morning America""","http://www.presidency.ucsb.edu/ws/index.php?pid=111592","Hillary Clinton"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=70&campaign=2016CLINTON&doctype=5000","February 1, 2016","Interview with Alisyn Camerota of CNN's ""New Day""","http://www.presidency.ucsb.edu/ws/index.php?pid=111595","Hillary Clinton"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=70&campaign=2016CLINTON&doctype=5000","February 2, 2016","Interview with Chris Matthews of MSNBC","http://www.presidency.ucsb.edu/ws/index.php?pid=111590","Hillary Clinton"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=70&campaign=2016CLINTON&doctype=5000","February 2, 2016","Interview with Wolf Blitzer of CNN","http://www.presidency.ucsb.edu/ws/index.php?pid=111591","Hillary Clinton"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=70&campaign=2016CLINTON&doctype=5000","February 3, 2016","Remarks at the CNN Democratic Presidential Town Hall in Derry, New Hampshire","http://www.presidency.ucsb.edu/ws/index.php?pid=111596","Hillary Clinton"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=70&campaign=2016CLINTON&doctype=5000","February 7, 2016","Interview with George Stephanopoulos of ABC News ""This Week""","http://www.presidency.ucsb.edu/ws/index.php?pid=111585","Hillary Clinton"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=70&campaign=2016CLINTON&doctype=5000","February 7, 2016","Interview with John Dickerson of CBS News ""Face the Nation""","http://www.presidency.ucsb.edu/ws/index.php?pid=111587","Hillary Clinton"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=70&campaign=2016CLINTON&doctype=5000","February 7, 2016","Interview with Chuck Todd of NBC News ""Meet the Press""","http://www.presidency.ucsb.edu/ws/index.php?pid=111588","Hillary Clinton"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=70&campaign=2016CLINTON&doctype=5000","February 7, 2016","Interview with Jake Tapper of CNN's ""State of the Union""","http://www.presidency.ucsb.edu/ws/index.php?pid=111589","Hillary Clinton"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=70&campaign=2016CLINTON&doctype=5000","February 8, 2016","Interview with Rachel Maddow of MSNBC","http://www.presidency.ucsb.edu/ws/index.php?pid=111586","Hillary Clinton"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=70&campaign=2016CLINTON&doctype=5000","March 21, 2016","Remarks at the AIPAC Policy Conference in Washington, DC","http://www.presidency.ucsb.edu/ws/index.php?pid=116600","Hillary Clinton"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5000","April 30, 2015","Interview with Ed Schultz of MSNBC Regarding Statement of Presidential Candidacy","http://www.presidency.ucsb.edu/ws/index.php?pid=110124","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5000","April 30, 2015","Interview with Wolf Blitzer of CNN Regarding Statement of Presidential Candidacy","http://www.presidency.ucsb.edu/ws/index.php?pid=110125","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5000","April 30, 2015","Interview with Andrea Mitchell of MSNBC Regarding Statement of Presidential Candidacy","http://www.presidency.ucsb.edu/ws/index.php?pid=110126","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5000","May 26, 2015","Remarks Announcing Candidacy for President in Burlington, Vermont","http://www.presidency.ucsb.edu/ws/index.php?pid=110221","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5000","May 26, 2015","Interview with John Harwood of CNBC","http://www.presidency.ucsb.edu/ws/index.php?pid=110222","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5000","June 19, 2015","Remarks at the National Association of Latino Elected and Appointed Officials Conference in Las Vegas, Nevada","http://www.presidency.ucsb.edu/ws/index.php?pid=114492","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5000","July 25, 2015","Remarks at the Southern Christian Leadership Conference in Baton Rouge, Louisiana","http://www.presidency.ucsb.edu/ws/index.php?pid=114495","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5000","August 10, 2015","Remarks at National Nurses United Endorsement in Oakland, California","http://www.presidency.ucsb.edu/ws/index.php?pid=114490","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5000","August 15, 2015","Remarks at the Iowa State Fair in Des Moines","http://www.presidency.ucsb.edu/ws/index.php?pid=117515","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5000","August 18, 2015","Remarks at the Nevada State AFL-CIO Constitutional Convention in Las Vegas","http://www.presidency.ucsb.edu/ws/index.php?pid=114489","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5000","August 28, 2015","Remarks at the Democratic National Committee Summer Meeting in Minneapolis, Minnesota","http://www.presidency.ucsb.edu/ws/index.php?pid=114494","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5000","September 14, 2015","Remarks at the Liberty University Convocation in Lynchburg, Virginia","http://www.presidency.ucsb.edu/ws/index.php?pid=114488","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5000","September 19, 2015","Remarks at the New Hampshire Democratic Party Convention in Manchester","http://www.presidency.ucsb.edu/ws/index.php?pid=114486","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5000","October 24, 2015","Remarks at the Iowa Democratic Party Jefferson-Jackson Dinner in Des Moines","http://www.presidency.ucsb.edu/ws/index.php?pid=114491","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5000","November 9, 2015","Remarks at the Fair Immigration Reform Movement Strategy Summit in Las Vegas, Nevada","http://www.presidency.ucsb.edu/ws/index.php?pid=114493","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5000","November 19, 2015","Remarks at Georgetown University in Washington, D.C.","http://www.presidency.ucsb.edu/ws/index.php?pid=117517","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5000","November 29, 2015","Remarks at the New Hampshire Democratic Party Jefferson-Jackson Dinner in Manchester","http://www.presidency.ucsb.edu/ws/index.php?pid=114487","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5000","January 5, 2016","Remarks on Wall Street and the Economy in New York City","http://www.presidency.ucsb.edu/ws/index.php?pid=114496","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5000","January 21, 2016","Remarks in Wolfeboro, New Hampshire","http://www.presidency.ucsb.edu/ws/index.php?pid=117512","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5000","January 26, 2016","Remarks in a Meeting with Steelworkers in Des Moines, Iowa","http://www.presidency.ucsb.edu/ws/index.php?pid=117514","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5000","February 1, 2016","Remarks in Des Moines Following the Iowa Caucus","http://www.presidency.ucsb.edu/ws/index.php?pid=111440","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5000","February 9, 2016","Remarks in Concord Following the New Hampshire Primary","http://www.presidency.ucsb.edu/ws/index.php?pid=117511","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5000","March 1, 2016","Remarks in Essex Junction, Vermont Following the ""Super Tuesday"" Primaries","http://www.presidency.ucsb.edu/ws/index.php?pid=117516","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5000","March 21, 2016","Remarks on Policy in the Middle East in Salt Lake City, Utah","http://www.presidency.ucsb.edu/ws/index.php?pid=116694","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5000","April 15, 2016","Remarks at a Conference Hosted by the Pontifical Academy of Social Sciences in Vatican City","http://www.presidency.ucsb.edu/ws/index.php?pid=117194","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5000","May 5, 2016","Interview with Steve Inskeep of National Public Radio","http://www.presidency.ucsb.edu/ws/index.php?pid=117513","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=112&campaign=2016OMALLEY&doctype=5001","July 10, 2015","Statement by Governor Martin O'Malley on DACA/DAPA Court Case","http://www.presidency.ucsb.edu/ws/index.php?pid=112688","Martin O'Malley"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=112&campaign=2016OMALLEY&doctype=5001","July 10, 2015","Statement by Governor Martin O'Malley Defending Sanctuary Cities","http://www.presidency.ucsb.edu/ws/index.php?pid=112691","Martin O'Malley"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=112&campaign=2016OMALLEY&doctype=5001","February 1, 2016","Statement Announcing the End of Presidential Campaign Activities","http://www.presidency.ucsb.edu/ws/index.php?pid=111437","Martin O'Malley"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=112&campaign=2016OMALLEY&doctype=5000","May 30, 2015","Remarks Announcing Candidacy for President in Baltimore, Maryland","http://www.presidency.ucsb.edu/ws/index.php?pid=110230","Martin O'Malley"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=112&campaign=2016OMALLEY&doctype=5000","June 21, 2015","Remarks at the United States Conference of Mayors 83rd Annual Meeting in San Francisco, California","http://www.presidency.ucsb.edu/ws/index.php?pid=112716","Martin O'Malley"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=112&campaign=2016OMALLEY&doctype=5000","June 25, 2015","Remarks at the TruCon15 Conference in Washington, DC","http://www.presidency.ucsb.edu/ws/index.php?pid=112697","Martin O'Malley"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=112&campaign=2016OMALLEY&doctype=5000","July 13, 2015","Remarks at the National Council of La Raza Conference in Kansas City, Missouri","http://www.presidency.ucsb.edu/ws/index.php?pid=112700","Martin O'Malley"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=112&campaign=2016OMALLEY&doctype=5000","July 17, 2015","Remarks at the Iowa Democratic Party Hall of Fame Dinner in Cedar Rapids, Iowa","http://www.presidency.ucsb.edu/ws/index.php?pid=112701","Martin O'Malley"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=112&campaign=2016OMALLEY&doctype=5000","July 26, 2015","Remarks to the St. Paul's School Advanced Studies Program in Concord, New Hampshire","http://www.presidency.ucsb.edu/ws/index.php?pid=112704","Martin O'Malley"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=112&campaign=2016OMALLEY&doctype=5000","July 31, 2015","Remarks to the National Urban League Conference in Fort Lauderdale, Florida","http://www.presidency.ucsb.edu/ws/index.php?pid=112698","Martin O'Malley"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=112&campaign=2016OMALLEY&doctype=5000","August 22, 2015","Remarks at the Young Democrats of America Convention in Los Angeles, California","http://www.presidency.ucsb.edu/ws/index.php?pid=112699","Martin O'Malley"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=112&campaign=2016OMALLEY&doctype=5000","October 24, 2015","Remarks at the Iowa Democratic Party's Jefferson Jackson Dinner in Des Moines","http://www.presidency.ucsb.edu/ws/index.php?pid=112696","Martin O'Malley"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=112&campaign=2016OMALLEY&doctype=5000","October 30, 2015","Remarks at the Iowa Safe Schools Spirit Awards in Des Moines, Iowa","http://www.presidency.ucsb.edu/ws/index.php?pid=112702","Martin O'Malley"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=112&campaign=2016OMALLEY&doctype=5000","November 23, 2015","Remarks at Franklin Pierce University in Rindge, New Hampshire","http://www.presidency.ucsb.edu/ws/index.php?pid=112703","Martin O'Malley"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5001","April 30, 2015","Statement Announcing Candidacy for President","http://www.presidency.ucsb.edu/ws/index.php?pid=110123","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5001","July 9, 2015","Statement by Senator Bernie Sanders: Bush 'Does Not Seem to Understand Our Economy,'","http://www.presidency.ucsb.edu/ws/index.php?pid=114407","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5001","July 14, 2015","Statement by Senator Bernie Sanders Welcoming Secretary Clinton to Senate Caucus Meeting","http://www.presidency.ucsb.edu/ws/index.php?pid=114219","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5001","July 21, 2015","Statement by Senator Bernie Sanders on the Texas Police Video","http://www.presidency.ucsb.edu/ws/index.php?pid=114042","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5001","July 23, 2015","Statement by Senator Bernie Sanders on Comments by Jeb Bush on Medicare","http://www.presidency.ucsb.edu/ws/index.php?pid=114207","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5001","August 3, 2015","Statement by Senator Bernie Sanders on Obama Climate Change Initiative","http://www.presidency.ucsb.edu/ws/index.php?pid=114470","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5001","August 5, 2015","Statement by Senator Bernie Sanders Accepting an Invitation to Speak at Liberty University","http://www.presidency.ucsb.edu/ws/index.php?pid=114363","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5001","August 6, 2015","Statement by Senator Bernie Sanders on the DNC Primary Schedule","http://www.presidency.ucsb.edu/ws/index.php?pid=114406","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5001","August 8, 2015","Statement by Senator Bernie Sanders on Seattle Protesters","http://www.presidency.ucsb.edu/ws/index.php?pid=114095","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5001","September 7, 2015","Statement by Senator Bernie Sanders on Obama Action on Paid Sick Leave","http://www.presidency.ucsb.edu/ws/index.php?pid=114351","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5001","September 8, 2015","Statement by Senator Bernie Sanders: Our Criminal Justice System is Broken, Ending Private Prisons is a Good First Step Forward","http://www.presidency.ucsb.edu/ws/index.php?pid=114484","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5001","September 14, 2015","Statement by Senator Bernie Sanders on Trade Unions","http://www.presidency.ucsb.edu/ws/index.php?pid=114381","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5001","September 17, 2015","Statement by Senator Bernie Sanders on the Federal Reserve Leaving Interest Rates Unchanged","http://www.presidency.ucsb.edu/ws/index.php?pid=114377","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5001","September 20, 2015","Statement by Senator Bernie Sanders on Dr. Carson Comments","http://www.presidency.ucsb.edu/ws/index.php?pid=114429","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5001","September 22, 2015","Statement by Senator Bernie Sanders on Prices for Prescription Drugs","http://www.presidency.ucsb.edu/ws/index.php?pid=114375","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5001","October 3, 2015","Statement by Senator Bernie Sanders on Syria","http://www.presidency.ucsb.edu/ws/index.php?pid=114117","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5001","October 3, 2015","Statement by Senator Bernie Sanders on Grassroots Backing by Teachers, Trade Unionists","http://www.presidency.ucsb.edu/ws/index.php?pid=114391","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5001","October 5, 2015","Statement by Senator Bernie Sanders 'Appalled' by Mass-Shootings","http://www.presidency.ucsb.edu/ws/index.php?pid=114177","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5001","October 5, 2015","Statement by Senator Bernie Sanders Calling Trade Deal 'Disastrous'","http://www.presidency.ucsb.edu/ws/index.php?pid=114232","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5001","October 7, 2015","Statement by Senator Bernie Sanders Welcoming Secretary Clinton's New Stand on Trade","http://www.presidency.ucsb.edu/ws/index.php?pid=114028","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5001","October 21, 2015","Statement by Senator Bernie Sanders on Vice President Biden's Decision Not to Run for President","http://www.presidency.ucsb.edu/ws/index.php?pid=114352","Bernie Sanders"
"http://www.presidency.ucsb.edu/2016_election_speeches.php?candidate=107&campaign=2016SANDERS&doctype=5001","October 30, 2015","Statement by Senator Bernie Sanders on Criminal Justice Reform","http://www.presidency.ucsb.edu/ws/index.php?pid=114116","Bernie Sanders"
